ticker,10日平均売買代金,10日中央値売買代金,除外,銘柄名,市場・商品区分,33業種区分
2764.T,23637540.0,21916500.0,True,ひらまつ,スタンダード（内国株式）,小売業
2767.T,1097642150.0,1097311250.0,False,円谷フィールズホールディングス,プライム（内国株式）,卸売業
2768.T,6445291070.0,6208379650.0,False,双日,プライム（内国株式）,卸売業
2769.T,2566870.0,2633500.0,True,ヴィレッジヴァンガードコーポレーション,スタンダード（内国株式）,小売業
276A.T,106530350.0,92258250.0,True,ククレブ・アドバイザーズ,グロース（内国株式）,不動産業
2776.T,38299330.0,26014700.0,True,新都ホールディングス,スタンダード（内国株式）,卸売業
2778.T,4942040.0,3526250.0,True,パレモ・ホールディングス,スタンダード（内国株式）,小売業
277A.T,213861940.0,216094800.0,False,グロービング,プライム（内国株式）,サービス業
2780.T,486315850.0,466557750.0,False,コメ兵ホールディングス,スタンダード（内国株式）,小売業
2782.T,1888282950.0,1637229250.0,False,セリア,スタンダード（内国株式）,小売業
2784.T,1036409870.0,826346350.0,False,アルフレッサ　ホールディングス,プライム（内国株式）,卸売業
2788.T,53371780.0,13178150.0,True,アップルインターナショナル,スタンダード（内国株式）,卸売業
2789.T,747870.0,642450.0,True,カルラ,スタンダード（内国株式）,小売業
278A.T,51039257500.0,34143645500.0,False,Ｔｅｒｒａ　Ｄｒｏｎｅ,グロース（内国株式）,精密機器
2790.T,19392280.0,15602750.0,True,ナフコ,スタンダード（内国株式）,小売業
2791.T,232387300.0,210846000.0,False,大黒天物産,プライム（内国株式）,小売業
2792.T,71676160.0,68322050.0,True,ハニーズホールディングス,プライム（内国株式）,小売業
2795.T,689760.0,621300.0,True,日本プリメックス,スタンダード（内国株式）,卸売業
2796.T,5952010.0,2581600.0,True,ファーマライズホールディングス,スタンダード（内国株式）,小売業
2798.T,4736430.0,3745850.0,True,ワイズテーブルコーポレーション,スタンダード（内国株式）,小売業
2801.T,6288550005.0,5821719400.0,False,キッコーマン,プライム（内国株式）,食料品
2802.T,14077230760.0,14212559600.0,False,味の素,プライム（内国株式）,食料品
2804.T,26915390.0,24944300.0,True,ブルドックソース,プライム（内国株式）,食料品
2805.T,628717500.0,616990500.0,False,ヱスビー食品,スタンダード（内国株式）,食料品
2806.T,1937490.0,1253050.0,True,ユタカフーズ,スタンダード（内国株式）,食料品
2809.T,1695088170.0,1429062950.0,False,キユーピー,プライム（内国株式）,食料品
280A.T,31174430.0,24460200.0,True,ＴＭＨ,グロース（内国株式）,卸売業
2810.T,1065048620.0,913755700.0,False,ハウス食品グループ本社,プライム（内国株式）,食料品
2811.T,1040463305.0,732815700.0,False,カゴメ,プライム（内国株式）,食料品
2813.T,3945750.0,3692500.0,True,和弘食品,スタンダード（内国株式）,食料品
2814.T,11313410.0,10138600.0,True,佐藤食品工業,スタンダード（内国株式）,食料品
2815.T,481527600.0,443142000.0,False,アリアケジャパン,プライム（内国株式）,食料品
2816.T,3500820.0,3332250.0,True,ダイショー,スタンダード（内国株式）,食料品
2818.T,4247110.0,3787300.0,True,ピエトロ,スタンダード（内国株式）,食料品
2819.T,25001020.0,24732050.0,True,エバラ食品工業,スタンダード（内国株式）,食料品
281A.T,44785430.0,21722600.0,True,インフォメティス,グロース（内国株式）,情報・通信業
2820.T,125725800.0,114971000.0,False,やまみ,スタンダード（内国株式）,食料品
2831.T,4006750.0,3677500.0,True,はごろもフーズ,スタンダード（内国株式）,食料品
285A.T,1625857850700.0,1591830546000.0,False,キオクシアホールディングス,プライム（内国株式）,電気機器
286A.T,21498990.0,20530950.0,True,ユカリア,グロース（内国株式）,サービス業
2871.T,2801778030.0,2807461400.0,False,ニチレイ,プライム（内国株式）,食料品
2872.T,3740460.0,3469500.0,True,セイヒョー,スタンダード（内国株式）,食料品
2874.T,320558190.0,289818000.0,False,横浜冷凍,プライム（内国株式）,卸売業
2875.T,4921946100.0,4874728250.0,False,東洋水産,プライム（内国株式）,食料品
2876.T,1164090.0,1353000.0,True,デルソーレ,スタンダード（内国株式）,食料品
2877.T,1509950.0,1390700.0,True,日東ベスト,スタンダード（内国株式）,食料品
287A.T,419040410.0,410529600.0,False,黒田グループ,スタンダード（内国株式）,卸売業
2882.T,30532240.0,30576400.0,True,イートアンドホールディングス,プライム（内国株式）,食料品
2883.T,7014440.0,6741800.0,True,大冷,スタンダード（内国株式）,食料品
2884.T,44836470.0,37453350.0,True,ヨシムラ・フード・ホールディングス,プライム（内国株式）,食料品
288A.T,3621790.0,3042850.0,True,ラクサス・テクノロジーズ,グロース（内国株式）,サービス業
2892.T,25558050.0,21675750.0,True,日本食品化工,スタンダード（内国株式）,食料品
2894.T,1757290.0,1737600.0,True,石井食品,スタンダード（内国株式）,食料品
2897.T,3429931145.0,3428056775.0,False,日清食品ホールディングス,プライム（内国株式）,食料品
2901.T,13541410.0,10000750.0,True,ウェルディッシュ,スタンダード（内国株式）,食料品
2903.T,4207860.0,4772400.0,True,シノブフーズ,スタンダード（内国株式）,食料品
2904.T,2490350.0,2563800.0,True,一正蒲鉾,スタンダード（内国株式）,食料品
2907.T,3215090.0,2911300.0,True,あじかん,スタンダード（内国株式）,食料品
2908.T,60564320.0,59559250.0,True,フジッコ,プライム（内国株式）,食料品
290A.T,1377036030.0,1217854100.0,False,Ｓｙｎｓｐｅｃｔｉｖｅ,グロース（内国株式）,情報・通信業
2910.T,65771280.0,63711300.0,True,ロック・フィールド,プライム（内国株式）,食料品
2911.T,927250.0,676800.0,True,旭松食品,スタンダード（内国株式）,食料品
2914.T,22567940120.0,21163438550.0,False,日本たばこ産業,プライム（内国株式）,食料品
2915.T,52058520.0,42075300.0,True,ケンコーマヨネーズ,プライム（内国株式）,食料品
2916.T,1289050.0,1253750.0,True,仙波糖化工業,スタンダード（内国株式）,食料品
2917.T,2490320.0,2314200.0,True,大森屋,スタンダード（内国株式）,食料品
2918.T,175654510.0,165039150.0,False,わらべや日洋ホールディングス,プライム（内国株式）,食料品
291A.T,5624400.0,2960300.0,True,リスキル,グロース（内国株式）,サービス業
2922.T,24679480.0,23364200.0,True,なとり,プライム（内国株式）,食料品
2923.T,24501300.0,18956000.0,True,サトウ食品,スタンダード（内国株式）,食料品
2924.T,3139130.0,2406050.0,True,イフジ産業,スタンダード（内国株式）,食料品
2926.T,12850180.0,11586150.0,True,篠崎屋,スタンダード（内国株式）,食料品
2927.T,12103930.0,10595300.0,True,ＡＦＣ－ＨＤアムスライフサイエンス,スタンダード（内国株式）,食料品
2929.T,375753640.0,312308100.0,False,ファーマフーズ,プライム（内国株式）,食料品
2930.T,42535210.0,39357850.0,True,北の達人コーポレーション,プライム（内国株式）,化学
2931.T,180742710.0,165132750.0,False,ユーグレナ,プライム（内国株式）,食料品
2932.T,9667210.0,9446600.0,True,ＳＴＩフードホールディングス,スタンダード（内国株式）,食料品
2933.T,60387090.0,59022300.0,True,紀文食品,プライム（内国株式）,食料品
2934.T,6714200.0,4999500.0,True,ジェイフロンティア,グロース（内国株式）,食料品
2935.T,24068430.0,22836400.0,True,ピックルスホールディングス,プライム（内国株式）,食料品
2936.T,7088350.0,5970650.0,True,ベースフード,グロース（内国株式）,食料品
2937.T,4391250.0,4045700.0,True,サンクゼール,グロース（内国株式）,食料品
2938.T,55492060.0,48052200.0,True,オカムラ食品工業,スタンダード（内国株式）,食料品
2961.T,955220.0,857700.0,True,日本調理機,スタンダード（内国株式）,金属製品
2962.T,813630290.0,404683600.0,False,テクニスコ,スタンダード（内国株式）,金属製品
296A.T,96746890.0,74359050.0,True,令和アカウンティング・ホールディングス,グロース（内国株式）,サービス業
2970.T,5529230.0,4705800.0,True,ＧＬＣ　ＧＲＯＵＰ,スタンダード（内国株式）,不動産業
2975.T,276401100.0,209233800.0,False,スター・マイカ・ホールディングス,プライム（内国株式）,不動産業
2978.T,2627100.0,1448600.0,True,ツクルバ,グロース（内国株式）,不動産業
297A.T,6336880.0,5497900.0,True,アルピコホールディングス,スタンダード（内国株式）,小売業
2980.T,512889530.0,519480100.0,False,ＳＲＥホールディングス,プライム（内国株式）,不動産業
2981.T,7600880.0,7335100.0,True,ランディックス,グロース（内国株式）,不動産業
2982.T,86454430.0,84435350.0,True,ＡＤワークスグループ,プライム（内国株式）,不動産業
2983.T,135140080.0,70722300.0,True,アールプランナー,グロース（内国株式）,不動産業
2984.T,5536360.0,3487300.0,True,ヤマイチエステート,スタンダード（内国株式）,不動産業
2986.T,373658080.0,323937200.0,False,ＬＡホールディングス,グロース（内国株式）,不動産業
298A.T,2216110.0,1756950.0,True,ＧＶＡ　ＴＥＣＨ,グロース（内国株式）,情報・通信業
2991.T,22179690.0,15559700.0,True,ランドネット,スタンダード（内国株式）,不動産業
2993.T,1796620.0,1325000.0,True,長栄,スタンダード（内国株式）,不動産業
2997.T,6798260.0,2647000.0,True,ストレージ王,グロース（内国株式）,不動産業
2998.T,45722850.0,46221600.0,True,クリアル,グロース（内国株式）,不動産業
2999.T,7676180.0,6273950.0,True,ホームポジション,スタンダード（内国株式）,不動産業
299A.T,223188860.0,188132250.0,False,クラシル,グロース（内国株式）,サービス業
3001.T,83674310.0,78862400.0,True,片倉工業,スタンダード（内国株式）,繊維製品
3002.T,614077200.0,582924000.0,False,グンゼ,プライム（内国株式）,繊維製品
3003.T,3031951980.0,2708142825.0,False,ヒューリック,プライム（内国株式）,不動産業
3004.T,9246790.0,6325250.0,True,神栄,スタンダード（内国株式）,卸売業
300A.T,53155200.0,54911000.0,True,ＭＩＣ,スタンダード（内国株式）,サービス業
3010.T,20115400.0,18219600.0,True,ポラリス・ホールディングス,スタンダード（内国株式）,サービス業
3011.T,2098080.0,1254100.0,True,バナーズ,スタンダード（内国株式）,小売業
3020.T,20282000.0,20981000.0,True,アプライド,スタンダード（内国株式）,小売業
3021.T,14815890.0,12745800.0,True,パシフィックネット,スタンダード（内国株式）,サービス業
3023.T,41349580.0,41399500.0,True,ラサ商事,スタンダード（内国株式）,卸売業
3024.T,2367750.0,1180500.0,True,クリエイト,スタンダード（内国株式）,卸売業
3028.T,160899660.0,152263400.0,False,アルペン,プライム（内国株式）,小売業
302A.T,8970100.0,1101950.0,True,ビースタイルホールディングス,グロース（内国株式）,サービス業
3030.T,7747550.0,7347350.0,True,ハブ,スタンダード（内国株式）,小売業
3031.T,41700970.0,42599950.0,True,ラクーンホールディングス,プライム（内国株式）,情報・通信業
3034.T,252291130.0,262551450.0,False,クオールホールディングス,プライム（内国株式）,小売業
3035.T,4684810.0,4729800.0,True,ケイティケイ,スタンダード（内国株式）,卸売業
3036.T,323441250.0,342162500.0,False,アルコニックス,プライム（内国株式）,卸売業
3038.T,8305186495.0,8372671600.0,False,神戸物産,プライム（内国株式）,卸売業
303A.T,1979950.0,977900.0,True,ｖｉｓｕｍｏ,グロース（内国株式）,情報・通信業
3040.T,263237260.0,281695350.0,False,ソリトンシステムズ,プライム（内国株式）,情報・通信業
3041.T,1397550.0,1005000.0,True,ビューティカダンホールディングス,スタンダード（内国株式）,卸売業
3042.T,6459400.0,4942800.0,True,セキュアヴェイル,スタンダード（内国株式）,情報・通信業
3045.T,730920.0,728500.0,True,カワサキ,スタンダード（内国株式）,卸売業
3046.T,1124608800.0,914805000.0,False,ジンズホールディングス,プライム（内国株式）,小売業
3048.T,1022752985.0,854623650.0,False,ビックカメラ,プライム（内国株式）,小売業
304A.T,1311300.0,1657000.0,True,フォルシア,グロース（内国株式）,情報・通信業
3050.T,366254550.0,381948900.0,False,ＤＣＭホールディングス,プライム（内国株式）,小売業
3053.T,36881030.0,31878600.0,True,ペッパーフードサービス,スタンダード（内国株式）,小売業
3054.T,13548280.0,10110700.0,True,ハイパー,スタンダード（内国株式）,卸売業
3058.T,649620.0,571600.0,True,三洋堂ホールディングス,スタンダード（内国株式）,小売業
3059.T,1100910.0,993300.0,True,ヒラキ,スタンダード（内国株式）,小売業
3063.T,29188490.0,27176750.0,True,ジェイグループホールディングス,グロース（内国株式）,小売業
3064.T,3605608500.0,3467051850.0,False,ＭｏｎｏｔａＲＯ,プライム（内国株式）,小売業
3065.T,2127810.0,1827300.0,True,ライフフーズ,スタンダード（内国株式）,小売業
3067.T,4289900.0,4114000.0,True,東京一番フーズ,スタンダード（内国株式）,小売業
3068.T,3449600.0,2897500.0,True,ＷＤＩ,スタンダード（内国株式）,小売業
3069.T,17181890.0,13476900.0,True,ＪＦＬＡホールディングス,スタンダード（内国株式）,食料品
3070.T,65343080.0,26033350.0,True,ジェリービーンズグループ,グロース（内国株式）,卸売業
3071.T,15107640.0,6930650.0,True,ストリーム,スタンダード（内国株式）,小売業
3075.T,30541600.0,7734400.0,True,銚子丸,スタンダード（内国株式）,小売業
3076.T,303762320.0,269449200.0,False,あい　ホールディングス,プライム（内国株式）,卸売業
3077.T,29899990.0,26188500.0,True,ホリイフードサービス,スタンダード（内国株式）,小売業
3080.T,2430280.0,1751200.0,True,ジェーソン,スタンダード（内国株式）,小売業
3082.T,4625640.0,4519800.0,True,きちりホールディングス,スタンダード（内国株式）,小売業
3083.T,331728470.0,338059750.0,False,スターシーズ,スタンダード（内国株式）,小売業
3086.T,3320877715.0,3166412400.0,False,Ｊ．フロント　リテイリング,プライム（内国株式）,小売業
3087.T,315877500.0,306440000.0,False,ドトール・日レスホールディングス,プライム（内国株式）,小売業
3088.T,4271337015.0,4625778850.0,False,マツキヨココカラ＆カンパニー,プライム（内国株式）,小売業
3089.T,4962080.0,4604400.0,True,テクノアルファ,スタンダード（内国株式）,卸売業
3091.T,162763150.0,148906200.0,False,ブロンコビリー,プライム（内国株式）,小売業
3092.T,2804680420.0,2846205725.0,False,ＺＯＺＯ,プライム（内国株式）,小売業
3093.T,310634140.0,286449100.0,False,トレジャー・ファクトリー,プライム（内国株式）,小売業
3096.T,4847570.0,4597850.0,True,オーシャンシステム,スタンダード（内国株式）,小売業
3097.T,939366300.0,909228000.0,False,物語コーポレーション,プライム（内国株式）,小売業
3099.T,7021737820.0,6368308750.0,False,三越伊勢丹ホールディングス,プライム（内国株式）,小売業
3101.T,698935890.0,703606600.0,False,東洋紡,プライム（内国株式）,化学
3103.T,9283456340.0,10223546000.0,False,ユニチカ,スタンダード（内国株式）,繊維製品
3104.T,327750100.0,302933500.0,False,富士紡ホールディングス,プライム（内国株式）,繊維製品
3105.T,1776990255.0,1641221975.0,False,日清紡ホールディングス,プライム（内国株式）,電気機器
3106.T,302609900.0,261683000.0,False,倉敷紡績,プライム（内国株式）,繊維製品
3107.T,1512318620.0,1428639750.0,False,ダイワボウホールディングス,プライム（内国株式）,卸売業
3109.T,36959550.0,31787000.0,True,シキボウ,プライム（内国株式）,繊維製品
3110.T,14156428310.0,13250496500.0,False,日東紡績,プライム（内国株式）,ガラス・土石製品
3111.T,978560.0,845350.0,True,オーミケンシ,スタンダード（内国株式）,繊維製品
3113.T,18619050.0,12058200.0,True,ＵＮＩＶＡ・Ｏａｋホールディングス,スタンダード（内国株式）,証券、商品先物取引業
3116.T,1173645160.0,1089951200.0,False,トヨタ紡織,プライム（内国株式）,輸送用機器
3121.T,18698620.0,19314750.0,True,マーチャント・バンカーズ,スタンダード（内国株式）,サービス業
3123.T,1766970.0,1597750.0,True,サイボー,スタンダード（内国株式）,繊維製品
3131.T,256614800.0,191191500.0,False,シンデン・ハイテックス,スタンダード（内国株式）,卸売業
3132.T,3191989060.0,2946952000.0,False,マクニカホールディングス,プライム（内国株式）,卸売業
3133.T,36665860.0,36608550.0,True,海帆,グロース（内国株式）,小売業
3134.T,22889310.0,12567750.0,True,Ｈａｍｅｅ,スタンダード（内国株式）,小売業
3135.T,10048580.0,7174100.0,True,マーケットエンタープライズ,スタンダード（内国株式）,小売業
3137.T,7195360.0,3090100.0,True,ファンデリー,スタンダード（内国株式）,小売業
3138.T,1834160.0,1324050.0,True,富士山マガジンサービス,スタンダード（内国株式）,小売業
3139.T,75429450.0,71193000.0,True,ラクト・ジャパン,プライム（内国株式）,卸売業
3140.T,5096650.0,4484200.0,True,ＢＲＵＮＯ,グロース（内国株式）,卸売業
3143.T,11108870.0,4756300.0,True,オーウイル,スタンダード（内国株式）,卸売業
3148.T,202412800.0,190528250.0,False,クリエイトＳＤホールディングス,プライム（内国株式）,小売業
3150.T,89385680.0,86280000.0,True,グリムス,プライム（内国株式）,電気・ガス業
3151.T,93041750.0,89716800.0,True,バイタルケーエスケー・ホールディングス,プライム（内国株式）,卸売業
3153.T,307442230.0,283032900.0,False,八洲電機,プライム（内国株式）,卸売業
3154.T,15015250.0,14503600.0,True,メディアスホールディングス,プライム（内国株式）,卸売業
3156.T,572214100.0,451819500.0,False,レスター,プライム（内国株式）,卸売業
3157.T,2793850.0,2436300.0,True,ジオリーブグループ,スタンダード（内国株式）,卸売業
3159.T,34312620.0,26452500.0,True,丸善ＣＨＩホールディングス,スタンダード（内国株式）,小売業
3160.T,3250480.0,2923950.0,True,大光,スタンダード（内国株式）,卸売業
3161.T,5378760.0,4090300.0,True,アゼアス,スタンダード（内国株式）,卸売業
3166.T,3023770.0,2693550.0,True,ＯＣＨＩホールディングス,スタンダード（内国株式）,卸売業
3167.T,698223960.0,674143100.0,False,ＴＯＫＡＩホールディングス,プライム（内国株式）,卸売業
3168.T,93800060.0,92876200.0,True,ＭＥＲＦ,スタンダード（内国株式）,卸売業
3169.T,3785890.0,2359200.0,True,ミサワ,スタンダード（内国株式）,小売業
3172.T,2692640.0,2859450.0,True,ティーライフ,スタンダード（内国株式）,小売業
3173.T,8577980.0,7468100.0,True,Ｃｏｍｉｎｉｘ,スタンダード（内国株式）,卸売業
3174.T,5842650.0,4602200.0,True,ハピネス・アンド・ディ,スタンダード（内国株式）,小売業
3175.T,16376690.0,12108150.0,True,エー・ピーホールディングス,スタンダード（内国株式）,小売業
3176.T,363664220.0,347059800.0,False,三洋貿易,プライム（内国株式）,卸売業
3177.T,7109200.0,3727000.0,True,ありがとうサービス,スタンダード（内国株式）,小売業
3178.T,13922850.0,13848300.0,True,チムニー,スタンダード（内国株式）,小売業
3179.T,136016090.0,111699000.0,False,シュッピン,プライム（内国株式）,小売業
3180.T,113963790.0,67138200.0,True,ビューティガレージ,プライム（内国株式）,卸売業
3181.T,2669670.0,2863700.0,True,買取王国,スタンダード（内国株式）,小売業
3182.T,135144310.0,121811950.0,False,オイシックス,プライム（内国株式）,小売業
3183.T,19375390.0,18276800.0,True,ウイン・パートナーズ,プライム（内国株式）,卸売業
3184.T,124650.0,0.0,True,ＩＣＤＡホールディングス,スタンダード（内国株式）,小売業
3185.T,121492370.0,41764150.0,True,夢展望,グロース（内国株式）,小売業
3186.T,1694164650.0,1645289500.0,False,ネクステージ,プライム（内国株式）,小売業
3187.T,97394280.0,29014600.0,True,ミラタップ,グロース（内国株式）,小売業
3189.T,28491180.0,23967150.0,True,ＡＮＡＰホールディングス,スタンダード（内国株式）,小売業
3190.T,520630.0,555800.0,True,ホットマン,スタンダード（内国株式）,小売業
3191.T,288009460.0,283610400.0,False,ジョイフル本田,プライム（内国株式）,小売業
3192.T,5550720.0,5453650.0,True,白鳩,スタンダード（内国株式）,小売業
3193.T,301436590.0,223994700.0,False,エターナルホスピタリティグループ,プライム（内国株式）,小売業
3195.T,48441440.0,27236900.0,True,ジェネレーションパス,スタンダード（内国株式）,小売業
3196.T,101225850.0,98653000.0,True,ホットランドホールディングス,プライム（内国株式）,小売業
3197.T,3052629320.0,2878203150.0,False,すかいらーくホールディングス,プライム（内国株式）,小売業
3199.T,39436850.0,39766500.0,True,綿半ホールディングス,プライム（内国株式）,小売業
319A.T,768537700.0,791326500.0,False,技術承継機構,グロース（内国株式）,金属製品
3201.T,132914130.0,120775500.0,False,日本毛織,プライム（内国株式）,繊維製品
3202.T,2899530.0,2041100.0,True,ダイトウボウ,スタンダード（内国株式）,繊維製品
3204.T,2100410.0,1448750.0,True,トーア紡コーポレーション,スタンダード（内国株式）,繊維製品
3205.T,51575060.0,40951950.0,True,ダイドーリミテッド,スタンダード（内国株式）,繊維製品
3221.T,94565050.0,77271000.0,True,ヨシックスホールディングス,プライム（内国株式）,小売業
3222.T,317159820.0,314397200.0,False,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード（内国株式）,小売業
3223.T,1731700.0,1260350.0,True,エスエルディー,スタンダード（内国株式）,小売業
3224.T,1962920.0,1772000.0,True,ゼネラル・オイスター,グロース（内国株式）,小売業
3231.T,3375684237.056885,2899801052.4353027,False,野村不動産ホールディングス,プライム（内国株式）,不動産業
3232.T,103566530.0,96891900.0,True,三重交通グループホールディングス,プライム（内国株式）,不動産業
3236.T,22328340.0,19636650.0,True,プロパスト,スタンダード（内国株式）,不動産業
3237.T,25022450.0,12740250.0,True,イントランス,グロース（内国株式）,不動産業
3238.T,11374940.0,8215350.0,True,セントラル総合開発,スタンダード（内国株式）,不動産業
323A.T,1578830.0,1376400.0,True,フライヤー,グロース（内国株式）,情報・通信業
3241.T,2796430.0,1453800.0,True,ウィル,スタンダード（内国株式）,不動産業
3242.T,18340510.0,16808400.0,True,アーバネットコーポレーション,スタンダード（内国株式）,不動産業
3245.T,362144560.0,357753150.0,False,ディア・ライフ,プライム（内国株式）,不動産業
3246.T,4416560.0,3616550.0,True,コーセーアールイー,スタンダード（内国株式）,不動産業
3248.T,2294920.0,1328100.0,True,アールエイジ,スタンダード（内国株式）,不動産業
324A.T,11901440.0,11059900.0,True,ブッキングリゾート,グロース（内国株式）,サービス業
3252.T,413649810.0,386430200.0,False,地主,プライム（内国株式）,不動産業
325A.T,545922260.0,308757500.0,False,ＴＥＮＴＩＡＬ,グロース（内国株式）,繊維製品
3261.T,1687480.0,1728200.0,True,グランディーズ,グロース（内国株式）,不動産業
3266.T,3300040.0,2051550.0,True,ファンドクリエーショングループ,スタンダード（内国株式）,不動産業
3267.T,10534590.0,10273750.0,True,フィル・カンパニー,スタンダード（内国株式）,建設業
3276.T,348267370.0,262669700.0,False,ＪＰＭＣ,プライム（内国株式）,不動産業
3277.T,13458730.0,12096700.0,True,サンセイランディック,スタンダード（内国株式）,不動産業
3280.T,7153750.0,7609200.0,True,エストラスト,スタンダード（内国株式）,不動産業
3284.T,335904220.0,315562100.0,False,フージャースホールディングス,プライム（内国株式）,不動産業
3286.T,2702320.0,2431700.0,True,トラストホールディングス,スタンダード（内国株式）,不動産業
3288.T,2045564120.0,1941722700.0,False,オープンハウスグループ,プライム（内国株式）,不動産業
3289.T,3053676690.0,3200619175.0,False,東急不動産ホールディングス,プライム（内国株式）,不動産業
3291.T,1090162180.0,919739600.0,False,飯田グループホールディングス,プライム（内国株式）,不動産業
3293.T,2244810.0,1379400.0,True,アズマハウス,スタンダード（内国株式）,不動産業
3297.T,1389390.0,1232750.0,True,東武住販,スタンダード（内国株式）,不動産業
3299.T,162814600.0,151364700.0,False,ムゲンエステート,スタンダード（内国株式）,不動産業
3300.T,92080560.0,86355150.0,True,アンビション　ＤＸ　ホールディングス,グロース（内国株式）,不動産業
3302.T,120395950.0,117793750.0,False,帝国繊維,プライム（内国株式）,繊維製品
3306.T,20352820.0,17943400.0,True,日本製麻,スタンダード（内国株式）,卸売業
330A.T,9348730.0,7909100.0,True,ＴａｌｅｎｔＸ,グロース（内国株式）,情報・通信業
3315.T,794381360.0,584492900.0,False,日本コークス工業,プライム（内国株式）,石油・石炭製品
3317.T,1189510.0,894000.0,True,フライングガーデン,スタンダード（内国株式）,小売業
331A.T,1619460.0,974000.0,True,メディックス,スタンダード（内国株式）,サービス業
3320.T,10857880.0,8570350.0,True,クロスプラス,スタンダード（内国株式）,卸売業
3321.T,104702080.0,34875900.0,True,ミタチ産業,スタンダード（内国株式）,卸売業
3323.T,24433820.0,21533000.0,True,レカム,スタンダード（内国株式）,卸売業
3326.T,2289370.0,1967500.0,True,ランシステム,スタンダード（内国株式）,サービス業
3329.T,3578340.0,3215350.0,True,東和フードサービス,スタンダード（内国株式）,小売業
332A.T,74482040.0,56902500.0,True,ミーク,グロース（内国株式）,情報・通信業
3333.T,115798190.0,121177750.0,False,あさひ,プライム（内国株式）,小売業
3349.T,3203708960.0,2832148600.0,False,コスモス薬品,プライム（内国株式）,小売業
334A.T,2536840.0,1883150.0,True,ビジュアル・プロセッシング・ジャパン,グロース（内国株式）,情報・通信業
3350.T,5933407150.0,4449956150.0,False,メタプラネット,スタンダード（内国株式）,卸売業
3352.T,1891290.0,1078200.0,True,バッファロー,スタンダード（内国株式）,小売業
3353.T,5056230.0,3909800.0,True,メディカル一光グループ,スタンダード（内国株式）,小売業
3355.T,54116640.0,45452750.0,True,クリヤマホールディングス,スタンダード（内国株式）,卸売業
3358.T,5165830.0,4470000.0,True,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,小売業
3359.T,14791790.0,13166900.0,True,ｃｏｔｔａ,グロース（内国株式）,卸売業
335A.T,19637540.0,4907600.0,True,ミライロ,グロース（内国株式）,情報・通信業
3360.T,575189920.0,553152250.0,False,シップヘルスケアホールディングス,プライム（内国株式）,卸売業
3361.T,3609450.0,2718000.0,True,トーエル,スタンダード（内国株式）,小売業
336A.T,8357133620.0,5085023300.0,False,ダイナミックマッププラットフォーム,グロース（内国株式）,情報・通信業
3370.T,6713430.0,3710400.0,True,フジタコーポレーション,スタンダード（内国株式）,小売業
3371.T,95623740.0,72433600.0,True,ソフトクリエイトホールディングス,プライム（内国株式）,情報・通信業
3372.T,2619420.0,2590450.0,True,関門海,スタンダード（内国株式）,小売業
3374.T,93644850.0,78830500.0,True,内外テック,スタンダード（内国株式）,卸売業
3375.T,411970.0,360400.0,True,ＺＯＡ,スタンダード（内国株式）,小売業
3377.T,1515910.0,1437600.0,True,バイク王＆カンパニー,スタンダード（内国株式）,卸売業
3382.T,14377735735.0,13955366175.0,False,セブン＆アイ・ホールディングス,プライム（内国株式）,小売業
3386.T,1796000.0,1500000.0,True,コスモ・バイオ,スタンダード（内国株式）,卸売業
3387.T,735476320.0,670215350.0,False,クリエイト・レストランツ・ホールディングス,プライム（内国株式）,小売業
3388.T,58884620.0,60004300.0,True,明治電機工業,プライム（内国株式）,卸売業
338A.T,3515728420.0,3657156000.0,False,ＺｅｎｍｕＴｅｃｈ,グロース（内国株式）,情報・通信業
3391.T,3677380060.0,3134289250.0,False,ツルハホールディングス,プライム（内国株式）,小売業
3392.T,11964170.0,9603000.0,True,デリカフーズホールディングス,スタンダード（内国株式）,卸売業
3393.T,139024150.0,124444250.0,False,スターティアホールディングス,プライム（内国株式）,卸売業
3395.T,291657170.0,178895850.0,False,サンマルクホールディングス,プライム（内国株式）,小売業
3396.T,2330020.0,1858700.0,True,フェリシモ,スタンダード（内国株式）,小売業
3397.T,1475739080.0,1398865150.0,False,トリドールホールディングス,プライム（内国株式）,小売業
3399.T,553352400.0,439630500.0,False,丸千代山岡家,スタンダード（内国株式）,小売業
339A.T,10461720.0,9586650.0,True,プログレス・テクノロジーズ　グループ,グロース（内国株式）,サービス業
3401.T,1069673370.0,960474275.0,False,帝人,プライム（内国株式）,繊維製品
3402.T,4858242550.0,5183865550.0,False,東レ,プライム（内国株式）,繊維製品
3405.T,2758812350.0,2301690525.0,False,クラレ,プライム（内国株式）,化学
3407.T,6808344850.0,6399400950.0,False,旭化成,プライム（内国株式）,化学
3409.T,5273120.0,4478000.0,True,北紡,スタンダード（内国株式）,繊維製品
340A.T,2282520.0,2048000.0,True,ジグザグ,グロース（内国株式）,情報・通信業
3415.T,126693780.0,123549000.0,False,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,小売業
3416.T,933700.0,980800.0,True,ピクスタ,スタンダード（内国株式）,小売業
3417.T,6314870.0,6135400.0,True,大木ヘルスケアホールディングス,スタンダード（内国株式）,卸売業
3418.T,15138000.0,12868700.0,True,バルニバービ,グロース（内国株式）,小売業
